MEF2C-AS1	"African American, European"	Waist circumference adjusted for body mass index
FGFR4 - NSD1	"African American, European"	Waist circumference adjusted for body mass index
NSD1	"African American, European"	Waist circumference adjusted for body mass index
HIST1H2BF - RPS10P1	"African American, European"	Waist circumference adjusted for body mass index
LOC100422315 - LINC00577	"African American, European"	Waist circumference adjusted for body mass index
ADGRG6	"African American, European"	Waist circumference adjusted for body mass index
"GNA12, AMZ1"	"African American, European"	Waist circumference adjusted for body mass index
LOC100506236	"African American, European"	Waist circumference adjusted for body mass index
JAZF1	"African American, European"	Waist circumference adjusted for body mass index
LOC105376158 - PSMA7P	"African American, European"	Waist circumference adjusted for body mass index
LOC105376201 - MIR8081	"African American, European"	Waist circumference adjusted for body mass index
KCNQ1	"African American, European"	Waist circumference adjusted for body mass index
LOC105376575	"African American, European"	Waist circumference adjusted for body mass index
"HOXC4, HOXC6, HOXC5"	"African American, European"	Waist circumference adjusted for body mass index
TLE3	"African American, European"	Waist circumference adjusted for body mass index
LOXL1	"African American, European"	Waist circumference adjusted for body mass index
ADAMTSL3	"African American, European"	Waist circumference adjusted for body mass index
C17orf82 - TBX4	"African American, European"	Waist circumference adjusted for body mass index
CABLES1	"African American, European"	Waist circumference adjusted for body mass index
MFAP2 - ATP13A2	"African American, European"	Waist circumference adjusted for body mass index
WNT2B	"African American, European"	Waist circumference adjusted for body mass index
RNA5SP56 - PSMC1P12	"African American, European"	Waist circumference adjusted for body mass index
LOC107985191 - WARS2	"African American, European"	Waist circumference adjusted for body mass index
SCGN	Hispanic	Iron status biomarkers (iron levels)
HIST1H2BH - LOC105374986	Hispanic	Iron status biomarkers (iron levels)
NOTCH4	Hispanic	Iron status biomarkers (iron levels)
HLA-DQB1	Hispanic	Iron status biomarkers (iron levels)
FIG4	Hispanic	Iron status biomarkers (iron levels)
ZDHHC14	Hispanic	Iron status biomarkers (iron levels)
ZFAT	Hispanic	Iron status biomarkers (iron levels)
DNMT3B - MAPRE1	Hispanic	Iron status biomarkers (iron levels)
ERG	Hispanic	Iron status biomarkers (iron levels)
TF	Hispanic	Iron status biomarkers (iron levels)
HFE	Hispanic	Iron status biomarkers (iron levels)
KCTD17 - TMPRSS6	Hispanic	Iron status biomarkers (ferritin levels)
"CLDN10-AS1, CLDN10"	Hispanic	Iron status biomarkers (ferritin levels)
PMS1	Hispanic	Iron status biomarkers (ferritin levels)
LOC105371316 - LOC105371317	Hispanic	Iron status biomarkers (ferritin levels)
LOC105374627 - LOC107986400	Hispanic	Iron status biomarkers (ferritin levels)
RNU6ATAC21P - LOC105374920	Hispanic	Iron status biomarkers (ferritin levels)
HFE	Hispanic	Iron status biomarkers (ferritin levels)
LOC105374986	Hispanic	Iron status biomarkers (ferritin levels)
TSPAN13 - AGR2	Hispanic	Iron status biomarkers (ferritin levels)
NKX1-2 - LHPP	Hispanic	Iron status biomarkers (ferritin levels)
TMPRSS6	Hispanic	Iron status biomarkers (ferritin levels)
LARGE	Hispanic	Iron status biomarkers (transferrin saturation)
TMPRSS6	Hispanic	Iron status biomarkers (transferrin saturation)
LOC105376621 - LOC101929918	Hispanic	Iron status biomarkers (transferrin saturation)
SLC3A2	Hispanic	Iron status biomarkers (transferrin saturation)
"LOC105370504, LOC105370503"	Hispanic	Iron status biomarkers (transferrin saturation)
9-Sep	Hispanic	Iron status biomarkers (transferrin saturation)
LOC105373538	Hispanic	Iron status biomarkers (transferrin saturation)
LOC105377180	Hispanic	Iron status biomarkers (transferrin saturation)
"TF, LOC100421637"	Hispanic	Iron status biomarkers (transferrin saturation)
SORCS2	Hispanic	Iron status biomarkers (transferrin saturation)
ESM1 - LOC102467081	Hispanic	Iron status biomarkers (transferrin saturation)
POLK	Hispanic	Iron status biomarkers (transferrin saturation)
DTWD2	Hispanic	Iron status biomarkers (transferrin saturation)
LRRC16A	Hispanic	Iron status biomarkers (transferrin saturation)
LRRC16A	Hispanic	Iron status biomarkers (transferrin saturation)
SCGN - SLC17A1	Hispanic	Iron status biomarkers (transferrin saturation)
HFE	Hispanic	Iron status biomarkers (transferrin saturation)
HIST1H2BH - LOC105374986	Hispanic	Iron status biomarkers (transferrin saturation)
LINC00240 - VN1R12P	Hispanic	Iron status biomarkers (transferrin saturation)
PRSS16	Hispanic	Iron status biomarkers (transferrin saturation)
HLA-DQB1	Hispanic	Iron status biomarkers (transferrin saturation)
FIG4	Hispanic	Iron status biomarkers (transferrin saturation)
ZDHHC14	Hispanic	Iron status biomarkers (transferrin saturation)
GPNMB - MALSU1	Hispanic	Iron status biomarkers (transferrin saturation)
G6PD	Hispanic	Iron status biomarkers (transferrin saturation)
GAB3	Hispanic	Iron status biomarkers (transferrin saturation)
SPRY3	Hispanic	Iron status biomarkers (transferrin saturation)
"KCNU1, LOC105379375"	Hispanic	Iron status biomarkers (transferrin saturation)
SMARCE1P4 - LOC100507403	Hispanic	Iron status biomarkers (transferrin saturation)
MAPRE1	Hispanic	Iron status biomarkers (transferrin saturation)
ANTXRL	Hispanic	Iron status biomarkers (transferrin saturation)
"TF, LOC100421637"	Hispanic	Iron status biomarkers (transferrin saturation)
G6PD	Hispanic	Red blood cell count
TFRC - LINC00885	Hispanic	Mean corpuscular hemoglobin
LOC105377656 - LOC339978	Hispanic	Mean corpuscular hemoglobin
HFE	Hispanic	Mean corpuscular hemoglobin
"CCND3, LOC105375059"	Hispanic	Mean corpuscular hemoglobin
LOC107986647 - LOC105378010	Hispanic	Mean corpuscular hemoglobin
LOC645434 - LOC105378023	Hispanic	Mean corpuscular hemoglobin
TMPRSS6	Hispanic	Mean corpuscular hemoglobin
OR3B1P - GAB3	Hispanic	Mean corpuscular hemoglobin
HBAP1 - HBA2	Hispanic	Mean corpuscular hemoglobin
LOC105375341 - LOC100419458	"African American, European"	HIV-associated neurocognitive disorder (mild neurocognitive disorder)
SPAG16	"African American, European"	HIV-associated neurocognitive disorder (mild neurocognitive disorder)
LOC440864 - LOC107985794	"African American, European"	HIV-associated neurocognitive disorder (mild neurocognitive disorder)
PRDM2 - KAZN	European	Left ventricular function change in anthracycline treatment
SMIM19 - LOC105379396	Hispanic	Mean corpuscular hemoglobin concentration
HBB	Hispanic	Mean corpuscular hemoglobin concentration
LOC107984842	Hispanic	Mean corpuscular hemoglobin concentration
MPST - KCTD17	Hispanic	Mean corpuscular hemoglobin concentration
IKZF1	Hispanic	Mean corpuscular volume
LOC645434 - LOC105378023	Hispanic	Mean corpuscular volume
HBB	Hispanic	Mean corpuscular volume
G6PD	Hispanic	Mean corpuscular volume
CCDC162P	Hispanic	Mean corpuscular hemoglobin
NPRL3	Hispanic	Mean corpuscular hemoglobin
JMJD1C	Korean	Type 2 diabetes
KCNQ1	Korean	Type 2 diabetes
KCNQ1	European	"Facial morphology (factor 13, vertical position of alar curvature relative to upper lip)"
"LOC107985272, LOC102723886"	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
HLA-C	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
"LOC105377989, RSPO3"	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
TBX15	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
WARS2	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
HAUS4P1 - LOC101928650	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
"DNM3, LOC102724528"	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
LOC102723886 - ZC3H11B	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
ADAMTS9-AS2	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
FGFR4 - NSD1	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
BTNL2 - HLA-DRA	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
VEGFA - LOC105375070	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
"RSPO3, LOC105377989"	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
LOC105375892 - LOC107986890	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
LOC105369705 - LOC107984482	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
HOXC13 - LOC105369775	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
"LOC105369775, HOXC12"	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
CCDC92	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
KLF13	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
EYA2	European	Waist-to-hip ratio adjusted for BMI (joint analysis main effects and smoking interaction)
PPFIA4	Korean	Early onset atrial fibrillation
RANP6 - LOC107986203	Korean	Early onset atrial fibrillation
GORAB - LOC105371610	Korean	Early onset atrial fibrillation
PITX2 - MIR297	Korean	Early onset atrial fibrillation
NEURL1	Korean	Early onset atrial fibrillation
ZFHX3	Korean	Early onset atrial fibrillation
LOC101060796 - RNU6-417P	European	"Facial morphology (factor 21, depth of nasal alae)"
OR51G1 - OR51A3P	Hispanic	Mean corpuscular volume
HBM	Hispanic	Mean corpuscular volume
G6PD	Hispanic	Mean corpuscular hemoglobin
SMIM19 - LOC105379396	Hispanic	Mean corpuscular hemoglobin concentration
SPTBN1	European	Bone ultrasound measurement (broadband ultrasound attenuation)
"RSPO3, LOC105377989"	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CCDC170	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CPED1 - WNT16	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC102724880 - LOC101929128	European	Bone ultrasound measurement (broadband ultrasound attenuation)
TMEM135	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC387810 - LOC105369496	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC100420103 - SEPT5	European	Bone ultrasound measurement (broadband ultrasound attenuation)
SPTBN1	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CPED1 - WNT16	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC387810 - LOC105369496	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CCDC170	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CPED1 - WNT16	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC107985815 - LOC105373579	European	Bone ultrasound measurement (broadband ultrasound attenuation)
XKR6 - RPL19P13	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC105378305	European	Bone ultrasound measurement (broadband ultrasound attenuation)
MCTP2	European	Bone ultrasound measurement (broadband ultrasound attenuation)
RHPN2	European	Bone ultrasound measurement (broadband ultrasound attenuation)
"LOC107986528, CCDC170"	European	Bone ultrasound measurement (broadband ultrasound attenuation)
TMEM135	European	Bone ultrasound measurement (broadband ultrasound attenuation)
BCAS3	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC100420103 - SEPT5	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC107985242	European	Bone ultrasound measurement (broadband ultrasound attenuation)
EIF2AP1 - STRADBP1	European	Bone ultrasound measurement (broadband ultrasound attenuation)
CLDN23 - MFHAS1	European	Bone ultrasound measurement (broadband ultrasound attenuation)
LOC102724880 - LOC101929128	European	Bone ultrasound measurement (broadband ultrasound attenuation)
ZCCHC24	European	Bone ultrasound measurement (broadband ultrasound attenuation)
TBC1D22A	European	Bone ultrasound measurement (broadband ultrasound attenuation)
SPTBN1	European	Bone ultrasound measurement (velocity of sound)
"RSPO3, LOC105377989"	European	Bone ultrasound measurement (velocity of sound)
CCDC170	European	Bone ultrasound measurement (velocity of sound)
CPED1 - WNT16	European	Bone ultrasound measurement (velocity of sound)
TMEM135	European	Bone ultrasound measurement (velocity of sound)
CPED1 - WNT16	European	Bone ultrasound measurement (velocity of sound)
TMEM135	European	Bone ultrasound measurement (velocity of sound)
CCDC170	European	Bone ultrasound measurement (velocity of sound)
WNT16	European	Bone ultrasound measurement (velocity of sound)
EN1 - MARCO	European	Bone ultrasound measurement (velocity of sound)
LOC105375412	European	Bone ultrasound measurement (velocity of sound)
LOC105378305	European	Bone ultrasound measurement (velocity of sound)
GPATCH1	European	Bone ultrasound measurement (velocity of sound)
"RSPO3, LOC105377989"	European	Bone ultrasound measurement (velocity of sound)
LOC105379301	European	Bone ultrasound measurement (velocity of sound)
GPATCH1	European	Bone ultrasound measurement (velocity of sound)
"RSPO3, LOC105377989"	European	Bone ultrasound measurement (velocity of sound)
TMEM135	European	Bone ultrasound measurement (velocity of sound)
LOC105369711 - LOC101928735	European	Bone ultrasound measurement (velocity of sound)
LOC105370647 - LOC105370648	European	Bone ultrasound measurement (velocity of sound)
SETBP1	European	Bone ultrasound measurement (velocity of sound)
FOXO3	European	Intelligence
MIR2113 - EIF4EBP2P3	European	Intelligence
PDE1C	European	Intelligence
LINC00343 - RNA5SP38	European	Intelligence
CYP2D7	European	Intelligence
NR1D2 - NPM1P23	European	Intelligence
EXOC4	European	Intelligence
ARHGAP15	European	Intelligence
RPL36AP9 - FOXO6	European	Intelligence
NEGR1 - LOC105378797	European	Intelligence
ATXN2L	European	Intelligence
CSE1L	European	Intelligence
MEF2C	European	Intelligence
LINC01104	European	Intelligence
SKAP1	European	Intelligence
APBA1	European	Intelligence
ZNF638	European	Intelligence
PLCL2	European	Intelligence
SLC22A8	Finnish	beta-nerve growth factor levels
RPH3A	Finnish	beta-nerve growth factor levels
ZZZ3	Finnish	beta-nerve growth factor levels
FAM73A	Finnish	beta-nerve growth factor levels
FALEC - LOC100289061	Finnish	beta-nerve growth factor levels
LOC441914 - MIR557	Finnish	beta-nerve growth factor levels
SLC19A2 - F5	Finnish	beta-nerve growth factor levels
MTCO3P46 - GNG4	Finnish	beta-nerve growth factor levels
LINC01442 - LOC102723910	Finnish	beta-nerve growth factor levels
"LOC107986007, LRRN1"	Finnish	beta-nerve growth factor levels
TLN2	Finnish	beta-nerve growth factor levels
LOC107986223 - MAPRE1P2	Finnish	beta-nerve growth factor levels
MAPRE1P2 - LOC105374391	Finnish	beta-nerve growth factor levels
LINC01091	Finnish	beta-nerve growth factor levels
PAQR4	Finnish	beta-nerve growth factor levels
LOC100128497 - MON1B	Finnish	beta-nerve growth factor levels
NOTCH4	Finnish	beta-nerve growth factor levels
KHDRBS2	Finnish	beta-nerve growth factor levels
LOC100132056 - LOC442225	Finnish	beta-nerve growth factor levels
FAM69C	Finnish	beta-nerve growth factor levels
CHST8 - KCTD15	Finnish	beta-nerve growth factor levels
LOC105376437 - PRPF38AP2	Finnish	beta-nerve growth factor levels
LOC105376491 - CUL2	Finnish	beta-nerve growth factor levels
CUL2	Finnish	beta-nerve growth factor levels
LIPM	Finnish	beta-nerve growth factor levels
FAS - MIR4679-2	Finnish	beta-nerve growth factor levels
MGAT4C	Finnish	Hepatocyte growth factor levels
TMEM132D	Finnish	Hepatocyte growth factor levels
LDLRAP1	Finnish	Hepatocyte growth factor levels
STMN1	Finnish	Hepatocyte growth factor levels
SEPT2P1 - LOC105378883	Finnish	Hepatocyte growth factor levels
CAMSAP2	Finnish	Hepatocyte growth factor levels
LOC105373684 - TRE-CTC9-1	Finnish	Hepatocyte growth factor levels
SERPINE2	Finnish	Hepatocyte growth factor levels
RNU6ATAC28P - LOC102724338	Finnish	Hepatocyte growth factor levels
HTT	Finnish	Hepatocyte growth factor levels
HGFAC	Finnish	Hepatocyte growth factor levels
ATXN1	Finnish	Hepatocyte growth factor levels
LOC107986765	Finnish	Hepatocyte growth factor levels
LOC100420647 - EIF4EP4	Finnish	Hepatocyte growth factor levels
HGF	Finnish	Hepatocyte growth factor levels
HGF - CACNA2D1	Finnish	Hepatocyte growth factor levels
CACNA2D1	Finnish	Hepatocyte growth factor levels
CALD1	Finnish	Hepatocyte growth factor levels
LOC105375601	Finnish	Hepatocyte growth factor levels
IMPAD1 - RNA5SP266	Finnish	Hepatocyte growth factor levels
HAO1	Finnish	Hepatocyte growth factor levels
PSMG1	Finnish	Hepatocyte growth factor levels
BRWD1	Finnish	Hepatocyte growth factor levels
"SH3BGR, WRB-SH3BGR"	Finnish	Hepatocyte growth factor levels
YRDCP3 - LINC00323	Finnish	Hepatocyte growth factor levels
FRMD3	African	Blood pressure traits (multi-trait analysis)
ULK4	African	Blood pressure traits (multi-trait analysis)
ULK4	African	Blood pressure traits (multi-trait analysis)
RPL35P4 - LOC107986733	African	Blood pressure traits (multi-trait analysis)
RPL35P4 - LOC107986733	African	Blood pressure traits (multi-trait analysis)
HOXA3	African	Blood pressure traits (multi-trait analysis)
LOC102723446	African	Blood pressure traits (multi-trait analysis)
RPL34P18 - CDH17	African	Blood pressure traits (multi-trait analysis)
LOC101926974	Han Chinese	Craniofacial microsomia
PARD3B	Han Chinese	Craniofacial microsomia
AGAP1	Han Chinese	Craniofacial microsomia
RN7SKP61 - MRPS17P3	Han Chinese	Craniofacial microsomia
LOC105376396 - LOC105376397	Han Chinese	Craniofacial microsomia
LOC107984368 - LOC107984355	Han Chinese	Craniofacial microsomia
ARID3B	Han Chinese	Craniofacial microsomia
SHROOM3	Han Chinese	Craniofacial microsomia
FRMD4A	Han Chinese	Craniofacial microsomia
EDNRB-AS1	Han Chinese	Craniofacial microsomia
NID2	Han Chinese	Craniofacial microsomia
DCAKD	Han Chinese	Craniofacial microsomia
"LOC107984024, LINC00393, LINC00392"	Han Chinese	Craniofacial microsomia
HNF1B	European	Ovarian clear cell cancer
HNF1B	European	Ovarian clear cell cancer
IGH	German	Rheumatic heart disease
MAST4	European	Endometrioid ovarian cancer
IGHV4-61; IGH; IGHV4-61; IGH; IGHV4-61; IGH; IGHV4-61; IGH; IGH; IGHV4-61; IGH	German	Rheumatic heart disease
LINC01111	European	Low-grade serous ovarian cancer
LOC101928778 - SEC16B	African	Body mass index (adult)
LOC105373352 - TMEM18	African	Body mass index (adult)
LOC100533736 - PRKRIRP9	African	Body mass index (adult)
LOC105374618 - LOC100506858	African	Body mass index (adult)
KLHL32	African	Body mass index (adult)
FTO	African	Body mass index (adult)
MFAP3 - GALNT10	African	Body mass index (adult)
LOC101928778 - SEC16B	African	Body mass index (adult)
LOC105373352 - TMEM18	African	Body mass index (adult)
LOC100533736 - PRKRIRP9	African	Body mass index (adult)
MFAP3 - GALNT10	African	Body mass index (adult)
KLHL32	African	Body mass index (adult)
FTO	African	Body mass index (adult)
RPS3AP49 - RNU4-17P	African	Body mass index (adult)
INTS10 - LOC105379309	African	Body mass index (adult)
TTLL8	African	Body mass index (adult)
LOC101928778 - SEC16B	African	Body mass index (adult)
LOC105373352 - TMEM18	African	Body mass index (adult)
LOC100533736 - PRKRIRP9	African	Body mass index (adult)
LOC105374618 - LOC100506858	African	Body mass index (adult)
MFAP3 - GALNT10	African	Body mass index (adult)
KLHL32	African	Body mass index (adult)
FTO	African	Body mass index (adult)
RPS3AP49 - RNU4-17P	African	Body mass index (adult)
ADCY3	African	Body mass index (adult)
BDNF-AS	African	Body mass index (adult)
ETV5 - LOC105374257	African	Body mass index (adult)
FTH1P5 - LOC100422449	African	Body mass index (adult)
ZSCAN32	African	Body mass index (adult)
NPIPB9	African	Body mass index (adult)
MFAP3 - GALNT10	African	Body mass index (adult)
RPS3AP49 - RNU4-17P	African	Body mass index (adult)
LARGE	Finnish	CTACK levels
MIRLET7BHG - PPARA	Finnish	CTACK levels
SLCO1C1 - SLCO1B3	Finnish	CTACK levels
SLCO1B3 - SLCO1B7	Finnish	CTACK levels
LRRC7	Finnish	CTACK levels
F5	Finnish	CTACK levels
STARD13	Finnish	CTACK levels
ASXL2	Finnish	CTACK levels
ARMC9	Finnish	CTACK levels
NEK10	Finnish	CTACK levels
SLC4A7	Finnish	CTACK levels
LOC101928135	Finnish	CTACK levels
NT5DC2	Finnish	CTACK levels
PBRM1	Finnish	CTACK levels
NEK4 - ITIH1	Finnish	CTACK levels
FHIT	Finnish	CTACK levels
"LOC107984805, RORA"	Finnish	CTACK levels
ITGA11	Finnish	CTACK levels
"PAQR5, LOC102723548"	Finnish	CTACK levels
IREB2 - HYKK	Finnish	CTACK levels
KIAA1024	Finnish	CTACK levels
LOC390617 - LOC390618	Finnish	CTACK levels
HS3ST2 - USP31	Finnish	CTACK levels
LOC345576 - RN7SL782P	Finnish	CTACK levels
ATP10B	Finnish	CTACK levels
SLC34A1 - GRK6	Finnish	CTACK levels
LOC392027 - POM121L12	Finnish	CTACK levels
PGAM1P13 - LOC105375703	Finnish	CTACK levels
KDM4C	Finnish	CTACK levels
IFNA21 - IFNWP15	Finnish	CTACK levels
SLC25A6P2 - LINC01243	Finnish	CTACK levels
LINC01243 - MTATP6P30	Finnish	CTACK levels
LOC105376010	Finnish	CTACK levels
NDUFB6 - LOC105376015	Finnish	CTACK levels
LOC107987060 - APTX	Finnish	CTACK levels
DNAJA1	Finnish	CTACK levels
LOC105376020 - AQP3	Finnish	CTACK levels
CYP4F26P	Finnish	CTACK levels
TRBV26OR9-2 - LOC102724216	Finnish	CTACK levels
UBAP2	Finnish	CTACK levels
IMPDH1P1 - UBAP1	Finnish	CTACK levels
KIF24	Finnish	CTACK levels
GALT	Finnish	CTACK levels
LOC102724322	Finnish	CTACK levels
OR13C1P - LOC107987105	Finnish	CTACK levels
PTPN3	Finnish	CTACK levels
METTL15P1 - LINC00886	European	Ovarian cancer in BRCA2 mutation carriers
BNC2 - LOC105375983	European	Ovarian cancer in BRCA2 mutation carriers
MICAL3	Finnish	Eotaxin levels
LARGE	Finnish	Eotaxin levels
TBC1D22A - LL22NC03-75H12.2	Finnish	Eotaxin levels
ZBTB16	Finnish	Eotaxin levels
HMGN2P39 - POLR3KP1	Finnish	Eotaxin levels
LOC102724945 - LOC100421787	Finnish	Eotaxin levels
RPLP0P3	Finnish	Eotaxin levels
LINC00239 - PPP2R5C	Finnish	Eotaxin levels
GABRG3 - OCA2	Finnish	Eotaxin levels
CCL11 - CCL8	Finnish	Eotaxin levels
GRP - RAX	Finnish	Eotaxin levels
IFNL2 - IFNL1	Finnish	Eotaxin levels
MED29	Finnish	Eotaxin levels
LOC107984948 - KLF17	Finnish	Eotaxin levels
LOC105378854 - PHKA1P1	Finnish	Eotaxin levels
RPL5P6 - HFM1	Finnish	Eotaxin levels
ACKR1	Finnish	Eotaxin levels
OR10J7P - OR10J8P	Finnish	Eotaxin levels
LOC105371462 - OR10J5	Finnish	Eotaxin levels
LOC105373400 - LINC01105	Finnish	Eotaxin levels
SEC22C	Finnish	Eotaxin levels
CCDC13	Finnish	Eotaxin levels
ACKR2	Finnish	Eotaxin levels
KRBOX1 - FAM198A	Finnish	Eotaxin levels
"LOC107986079, POMGNT2"	Finnish	Eotaxin levels
LOC105377052 - SNRK	Finnish	Eotaxin levels
ANO10	Finnish	Eotaxin levels
LOC105377067	Finnish	Eotaxin levels
CCR3	Finnish	Eotaxin levels
LOC105377068	Finnish	Eotaxin levels
LRRC2	Finnish	Eotaxin levels
CCDC12	Finnish	Eotaxin levels
LOC101929161 - RNU7-126P	Finnish	Eotaxin levels
PDZD2	Finnish	Eotaxin levels
RREB1	Finnish	Eotaxin levels
CCL24 - LOC100129130	Finnish	Eotaxin levels
POR	Finnish	Eotaxin levels
SRRM3	Finnish	Eotaxin levels
COL22A1 - KCNK9	Finnish	Eotaxin levels
GNA14	Finnish	Eotaxin levels
MIR99AHG - RNU1-98P	Finnish	Eotaxin levels
VN2R20P - LOC101927869	Finnish	Eotaxin levels
LOC105372751 - LOC339622	Finnish	Eotaxin levels
FAM188A - FTLP19	Finnish	Eotaxin levels
HABP2	Finnish	Eotaxin levels
PCNXL3	Finnish	Fibroblast growth factor basic levels
LOC105369856 - NAV3	Finnish	Fibroblast growth factor basic levels
LOC105370169 - NXT1P1	Finnish	Fibroblast growth factor basic levels
ADCK1	Finnish	Fibroblast growth factor basic levels
NRXN3	Finnish	Fibroblast growth factor basic levels
CATSPERB - TC2N	Finnish	Fibroblast growth factor basic levels
ISG20 - LOC105370960	Finnish	Fibroblast growth factor basic levels
ADCY9 - DBIP3	Finnish	Fibroblast growth factor basic levels
"LOC107985070, RDM1"	Finnish	Fibroblast growth factor basic levels
LOC105371809 - COX6B1P2	Finnish	Fibroblast growth factor basic levels
LOC100505817 - LOC105372190	Finnish	Fibroblast growth factor basic levels
DAB1 - LOC107984960	Finnish	Fibroblast growth factor basic levels
GPSM2	Finnish	Fibroblast growth factor basic levels
SERPINE2	Finnish	Fibroblast growth factor basic levels
PDIA5	Finnish	Fibroblast growth factor basic levels
LOC105377247 - RNU6-1325P	Finnish	Fibroblast growth factor basic levels
SGMS2	Finnish	Fibroblast growth factor basic levels
LOC102723906	Finnish	Fibroblast growth factor basic levels
LOC105378962 - MFSD4BP1	Finnish	Fibroblast growth factor basic levels
LOC107986382 - LOC105379028	Finnish	Fibroblast growth factor basic levels
TRI-TAT2-3 - TRV-AAC3-1	Finnish	Fibroblast growth factor basic levels
HIST1H2AI - HIST1H3H	Finnish	Fibroblast growth factor basic levels
ZNF192P1 - ZNF603P	Finnish	Fibroblast growth factor basic levels
TRA-AGC2-2 - TRR-CCG1-3	Finnish	Fibroblast growth factor basic levels
LOC105375005	Finnish	Fibroblast growth factor basic levels
METTL24 - DDO	Finnish	Fibroblast growth factor basic levels
FRMD4A	Finnish	Fibroblast growth factor basic levels
LOC105378427	Finnish	Fibroblast growth factor basic levels
IGSF9B - LOC107984414	Finnish	Granulocyte-colony stimulating factor levels
ANO4 - SLC5A8	Finnish	Granulocyte-colony stimulating factor levels
ANKRD13C	Finnish	Granulocyte-colony stimulating factor levels
ALK	Finnish	Granulocyte-colony stimulating factor levels
VGLL4	Finnish	Granulocyte-colony stimulating factor levels
AFAP1	Finnish	Granulocyte-colony stimulating factor levels
LGI2 - LOC105374534	Finnish	Granulocyte-colony stimulating factor levels
LOC105379028	Finnish	Granulocyte-colony stimulating factor levels
PPP2R2B - LOC107984008	Finnish	Granulocyte-colony stimulating factor levels
"LOC105371972, LINC01387"	Finnish	Granulocyte-colony stimulating factor levels
LOC107985269 - LOC100420587	Finnish	Granulocyte-colony stimulating factor levels
LYPD3	Finnish	Granulocyte-colony stimulating factor levels
ZNF428	Finnish	Granulocyte-colony stimulating factor levels
KIR3DX1	Finnish	Granulocyte-colony stimulating factor levels
ANK1	Finnish	Granulocyte-colony stimulating factor levels
LOC105375657 - RPS2P33	Finnish	Granulocyte-colony stimulating factor levels
LINGO2	Finnish	Granulocyte-colony stimulating factor levels
FAM205A - KIAA1045	Finnish	Granulocyte-colony stimulating factor levels
KIAA1045	Finnish	Granulocyte-colony stimulating factor levels
LOC105378426 - LOC101926942	Finnish	Granulocyte-colony stimulating factor levels
METTL15P1 - LINC00886	European	Ovarian cancer in BRCA1 mutation carriers
TRIM61 - LOC391713	European	Ovarian cancer in BRCA1 mutation carriers
BNC2 - LOC105375983	European	Ovarian cancer in BRCA1 mutation carriers
PLEKHM1	European	Ovarian cancer in BRCA1 mutation carriers
GPC5	Finnish	Growth-regulated protein alpha levels
LOC105370958 - LOC105370959	Finnish	Growth-regulated protein alpha levels
VAV3-AS1 - LOC107985124	Finnish	Growth-regulated protein alpha levels
ACKR1	Finnish	Growth-regulated protein alpha levels
OR10J3 - OR10J7P	Finnish	Growth-regulated protein alpha levels
OR10J1 - LOC105371462	Finnish	Growth-regulated protein alpha levels
OR10J5 - LOC646430	Finnish	Growth-regulated protein alpha levels
OR10J6P - CRPP1	Finnish	Growth-regulated protein alpha levels
ST6GAL2	Finnish	Growth-regulated protein alpha levels
SNED1	Finnish	Growth-regulated protein alpha levels
CFAP44	Finnish	Growth-regulated protein alpha levels
